Apples,October (late),Georgia
 Bell Peppers,October (late),Georgia
 Cabbage,October (late),Georgia
 Cucumbers,October (late),Georgia
 Field Peas,October (late),Georgia
 Grapes,October (late),Georgia
 Greens,October (late),Georgia
 Melons,October (late),Georgia
 Muscadines,October (late),Georgia
 Pecans,October (late),Georgia
 Snap Beans,October (late),Georgia
 Sweet Potatoes ,October (late),Georgia
 Tomatoes,October (late),Georgia
 Vidalia Onions,October (late),Georgia
 Yellow Squash,October (late),Georgia
 Zucchini,October (late),Georgia
Apples,November (early),Georgia
 Bell Peppers,November (early),Georgia
 Cabbage,November (early),Georgia
 Cucumbers,November (early),Georgia
 Greens,November (early),Georgia
 Pecans,November (early),Georgia
 Snap Beans,November (early),Georgia
 Sweet Potatoes ,November (early),Georgia
 Tomatoes,November (early),Georgia
 Vidalia Onions,November (early),Georgia
 Yellow Squash,November (early),Georgia
 Zucchini,November (early),Georgia
Apples,November (late),Georgia
 Bell Peppers,November (late),Georgia
 Cabbage,November (late),Georgia
 Cucumbers,November (late),Georgia
 Greens,November (late),Georgia
 Pecans,November (late),Georgia
 Sweet Potatoes ,November (late),Georgia
 Tomatoes,November (late),Georgia
 Vidalia Onions,November (late),Georgia
 Yellow Squash,November (late),Georgia
 Zucchini,November (late),Georgia
Apples,December (early),Georgia
 Bell Peppers,December (early),Georgia
 Cabbage,December (early),Georgia
Carrots ,December (early),Georgia
 Greens,December (early),Georgia
 Pecans,December (early),Georgia
Apples,December (late),Georgia
 Cabbage,December (late),Georgia
Carrots ,December (late),Georgia
 Greens,December (late),Georgia
 Pecans,December (late),Georgia
Asparagus,April (early),Illinois
 Lettuce,April (early),Illinois
 Onions ,April (early),Illinois
Peas,April (early),Illinois
 Spinach,April (early),Illinois
Asparagus,April (late),Illinois
 Lettuce,April (late),Illinois
 Onions ,April (late),Illinois
Peas,April (late),Illinois
 Spinach,April (late),Illinois
Asparagus,May (early),Illinois
 Cabbage,May (early),Illinois
 Cherries ,May (early),Illinois
 Greens,May (early),Illinois
 Leeks,May (early),Illinois
 Lettuce,May (early),Illinois
 Onions ,May (early),Illinois
Peas,May (early),Illinois
 Radishes,May (early),Illinois
 Rhubarb,May (early),Illinois
 Spinach,May (early),Illinois
 Sprouts,May (early),Illinois
 Squash,May (early),Illinois
 Strawberries,May (early),Illinois
Asparagus,May (late),Illinois
 Cabbage,May (late),Illinois
 Cherries ,May (late),Illinois
 Greens,May (late),Illinois
 Leeks,May (late),Illinois
 Lettuce,May (late),Illinois
 Onions ,May (late),Illinois
Peas,May (late),Illinois
 Radishes,May (late),Illinois
 Rhubarb,May (late),Illinois
 Spinach,May (late),Illinois
 Sprouts,May (late),Illinois
 Squash,May (late),Illinois
 Strawberries,May (late),Illinois
Apples,June (early),Illinois
Asparagus,June (early),Illinois
 Beans,June (early),Illinois
 Berries ,June (early),Illinois
 Cabbage,June (early),Illinois
Carrots ,June (early),Illinois
 Cherries ,June (early),Illinois
 Eggplant,June (early),Illinois
 Garlic,June (early),Illinois
 Horseradish,June (early),Illinois
 Leeks,June (early),Illinois
 Lettuce,June (early),Illinois
 Melons,June (early),Illinois
 Nectarines,June (early),Illinois
 Okra ,June (early),Illinois
 Onions ,June (early),Illinois
 Peaches,June (early),Illinois
Peas,June (early),Illinois
 Plums,June (early),Illinois
 Potatoes,June (early),Illinois
 Radishes,June (early),Illinois
 Rhubarb,June (early),Illinois
 Spinach,June (early),Illinois
 Squash,June (early),Illinois
 Strawberries ,June (early),Illinois
 Tomatoes,June (early),Illinois
 Turnips,June (early),Illinois
Apples,June (late),Illinois
Asparagus,June (late),Illinois
 Beans,June (late),Illinois
 Berries ,June (late),Illinois
 Cabbage,June (late),Illinois
Carrots ,June (late),Illinois
 Cherries ,June (late),Illinois
 Eggplant,June (late),Illinois
 Garlic,June (late),Illinois
 Horseradish,June (late),Illinois
 Leeks,June (late),Illinois
 Lettuce,June (late),Illinois
 Melons,June (late),Illinois
 Nectarines,June (late),Illinois
 Okra ,June (late),Illinois
 Onions ,June (late),Illinois
 Peaches,June (late),Illinois
Peas,June (late),Illinois
 Plums,June (late),Illinois
 Potatoes,June (late),Illinois
 Radishes,June (late),Illinois
 Rhubarb,June (late),Illinois
 Spinach,June (late),Illinois
 Squash,June (late),Illinois
 Strawberries ,June (late),Illinois
 Tomatoes,June (late),Illinois
 Turnips,June (late),Illinois
Apples,July (early),Illinois
 Artichokes  ,July (early),Illinois
 Beans,July (early),Illinois
 Bell Peppers,July (early),Illinois
 Berries ,July (early),Illinois
 Cabbage,July (early),Illinois
Carrots ,July (early),Illinois
 Cherries ,July (early),Illinois
 Corn ,July (early),Illinois
 Eggplant,July (early),Illinois
 Garlic,July (early),Illinois
 Grapes,July (early),Illinois
 Horseradish,July (early),Illinois
 Leeks,July (early),Illinois
 Melons,July (early),Illinois
 Nectarines,July (early),Illinois
 Okra ,July (early),Illinois
 Onions ,July (early),Illinois
 Peaches,July (early),Illinois
Peas,July (early),Illinois
 Plums,July (early),Illinois
 Potatoes,July (early),Illinois
 Radishes,July (early),Illinois
 Rhubarb,July (early),Illinois
 Squash,July (early),Illinois
 Tomatoes,July (early),Illinois
 Turnips,July (early),Illinois
Apples,July (late),Illinois
 Artichokes  ,July (late),Illinois
 Beans,July (late),Illinois
 Bell Peppers,July (late),Illinois
 Berries ,July (late),Illinois
 Cabbage,July (late),Illinois
Carrots ,July (late),Illinois
 Cherries ,July (late),Illinois
 Corn ,July (late),Illinois
 Eggplant,July (late),Illinois
 Garlic,July (late),Illinois
 Grapes,July (late),Illinois
 Horseradish,July (late),Illinois
 Leeks,July (late),Illinois
 Melons,July (late),Illinois
 Nectarines,July (late),Illinois
 Okra ,July (late),Illinois
 Onions ,July (late),Illinois
 Peaches,July (late),Illinois
Peas,July (late),Illinois
 Plums,July (late),Illinois
 Potatoes,July (late),Illinois
 Radishes,July (late),Illinois
 Rhubarb,July (late),Illinois
 Squash,July (late),Illinois
 Tomatoes,July (late),Illinois
 Turnips,July (late),Illinois
Apples,August (early),Illinois
 Artichokes  ,August (early),Illinois
 Beans,August (early),Illinois
 Bell Peppers,August (early),Illinois
 Berries ,August (early),Illinois
Carrots ,August (early),Illinois
 Cauliflower,August (early),Illinois
 Corn ,August (early),Illinois
 Cucumbers,August (early),Illinois
 Eggplant,August (early),Illinois
 Garlic,August (early),Illinois
 Grapes,August (early),Illinois
 Herbs,August (early),Illinois
 Horseradish,August (early),Illinois
 Leeks,August (early),Illinois
 Lettuce,August (early),Illinois
 Melons,August (early),Illinois
 Nectarines,August (early),Illinois
 Okra ,August (early),Illinois
 Onions ,August (early),Illinois
 Peaches,August (early),Illinois
Peas,August (early),Illinois
 Plums,August (early),Illinois
 Potatoes,August (early),Illinois
Pumpkins,August (early),Illinois
 Radishes,August (early),Illinois
 Rhubarb,August (early),Illinois
 Squash,August (early),Illinois
 Sweet Potatoes ,August (early),Illinois
 Tomatoes,August (early),Illinois
 Turnips,August (early),Illinois
Apples,August (late),Illinois
 Artichokes  ,August (late),Illinois
 Beans,August (late),Illinois
 Bell Peppers,August (late),Illinois
 Berries ,August (late),Illinois
Carrots ,August (late),Illinois
 Cauliflower,August (late),Illinois
 Corn ,August (late),Illinois
 Cucumbers,August (late),Illinois
 Eggplant,August (late),Illinois
 Garlic,August (late),Illinois
 Grapes,August (late),Illinois
 Herbs,August (late),Illinois
 Horseradish,August (late),Illinois
 Leeks,August (late),Illinois
 Lettuce,August (late),Illinois
 Melons,August (late),Illinois
 Nectarines,August (late),Illinois
 Okra ,August (late),Illinois
 Onions ,August (late),Illinois
 Peaches,August (late),Illinois
Peas,August (late),Illinois
 Plums,August (late),Illinois
 Potatoes,August (late),Illinois
Pumpkins,August (late),Illinois
 Radishes,August (late),Illinois
 Rhubarb,August (late),Illinois
 Squash,August (late),Illinois
 Sweet Potatoes ,August (late),Illinois
 Tomatoes,August (late),Illinois
 Turnips,August (late),Illinois
Apples,September (early),Illinois
 Bell Peppers,September (early),Illinois
 Berries ,September (early),Illinois
 Cabbage,September (early),Illinois
Carrots ,September (early),Illinois
 Cauliflower,September (early),Illinois
 Corn ,September (early),Illinois
 Cucumbers,September (early),Illinois
 Eggplant,September (early),Illinois
 Garlic,September (early),Illinois
 Grapes,September (early),Illinois
 Herbs,September (early),Illinois
 Horseradish,September (early),Illinois
 Lettuce,September (early),Illinois
 Melons,September (early),Illinois
 Nectarines,September (early),Illinois
 Okra ,September (early),Illinois
 Onions ,September (early),Illinois
 Peaches,September (early),Illinois
Peas,September (early),Illinois
 Plums,September (early),Illinois
 Potatoes,September (early),Illinois
Pumpkins,September (early),Illinois
 Radishes,September (early),Illinois
 Rhubarb,September (early),Illinois
 Spinach,September (early),Illinois
 Squash,September (early),Illinois
 Sweet Potatoes ,September (early),Illinois
 Tomatoes,September (early),Illinois
 Turnips,September (early),Illinois
Apples,September (late),Illinois
 Bell Peppers,September (late),Illinois
 Berries ,September (late),Illinois
 Cabbage,September (late),Illinois
Carrots ,September (late),Illinois
 Cauliflower,September (late),Illinois
 Corn ,September (late),Illinois
 Cucumbers,September (late),Illinois
 Eggplant,September (late),Illinois
 Garlic,September (late),Illinois
 Grapes,September (late),Illinois
 Herbs,September (late),Illinois
 Horseradish,September (late),Illinois
 Lettuce,September (late),Illinois
 Melons,September (late),Illinois
 Nectarines,September (late),Illinois
 Okra ,September (late),Illinois
 Onions ,September (late),Illinois
 Peaches,September (late),Illinois
Peas,September (late),Illinois
 Plums,September (late),Illinois
 Potatoes,September (late),Illinois
Pumpkins,September (late),Illinois
 Radishes,September (late),Illinois
 Rhubarb,September (late),Illinois
 Spinach,September (late),Illinois
 Squash,September (late),Illinois
 Sweet Potatoes ,September (late),Illinois
 Tomatoes,September (late),Illinois
 Turnips,September (late),Illinois
Apples,October (early),Illinois
 Bell Peppers,October (early),Illinois
 Cabbage,October (early),Illinois
 Cauliflower,October (early),Illinois
 Corn ,October (early),Illinois
 Cucumbers,October (early),Illinois
 Eggplant,October (early),Illinois
 Garlic,October (early),Illinois
 Grapes,October (early),Illinois
 Greens,October (early),Illinois
 Herbs,October (early),Illinois
 Horseradish,October (early),Illinois
 Lettuce,October (early),Illinois
 Okra ,October (early),Illinois
 Onions ,October (early),Illinois
Peas,October (early),Illinois
 Plums,October (early),Illinois
 Potatoes,October (early),Illinois
Pumpkins,October (early),Illinois
 Radishes,October (early),Illinois
 Rhubarb,October (early),Illinois
 Spinach,October (early),Illinois
 Squash,October (early),Illinois
 Sweet Potatoes ,October (early),Illinois
 Tomatoes,October (early),Illinois
 Turnips,October (early),Illinois
Apples,October (late),Illinois
 Bell Peppers,October (late),Illinois
 Cabbage,October (late),Illinois
 Cauliflower,October (late),Illinois
 Corn ,October (late),Illinois
 Cucumbers,October (late),Illinois
 Eggplant,October (late),Illinois
 Garlic,October (late),Illinois
 Grapes,October (late),Illinois
 Greens,October (late),Illinois
 Herbs,October (late),Illinois
 Horseradish,October (late),Illinois
 Lettuce,October (late),Illinois
 Okra ,October (late),Illinois
 Onions ,October (late),Illinois
Peas,October (late),Illinois
 Plums,October (late),Illinois
 Potatoes,October (late),Illinois
Pumpkins,October (late),Illinois
 Radishes,October (late),Illinois
 Rhubarb,October (late),Illinois
 Spinach,October (late),Illinois
 Squash,October (late),Illinois
 Sweet Potatoes ,October (late),Illinois
 Tomatoes,October (late),Illinois
 Turnips,October (late),Illinois
Apples,November (early),Illinois
 Bell Peppers,November (early),Illinois
 Cabbage,November (early),Illinois
 Garlic,November (early),Illinois
 Greens,November (early),Illinois
 Horseradish,November (early),Illinois
 Onions ,November (early),Illinois
Peas,November (early),Illinois
 Potatoes,November (early),Illinois
Pumpkins,November (early),Illinois
 Spinach,November (early),Illinois
 Squash,November (early),Illinois
 Sweet Potatoes,November (early),Illinois
Apples,November (late),Illinois
 Bell Peppers,November (late),Illinois
 Cabbage,November (late),Illinois
 Garlic,November (late),Illinois
 Greens,November (late),Illinois
 Horseradish,November (late),Illinois
 Onions ,November (late),Illinois
Peas,November (late),Illinois
 Potatoes,November (late),Illinois
Pumpkins,November (late),Illinois
 Spinach,November (late),Illinois
 Squash,November (late),Illinois
 Sweet Potatoes,November (late),Illinois
Asparagus,April (late),Indiana
 Spinach,April (late),Indiana
Asparagus,May (early),Indiana
 Spinach,May (early),Indiana
Asparagus,May (late),Indiana
 Collards,May (late),Indiana
Peas,May (late),Indiana
 Spinach,May (late),Indiana
 Strawberries ,May (late),Indiana
Asparagus,June (early),Indiana
 Cabbage,June (early),Indiana
 Cherries ,June (early),Indiana
 Collards,June (early),Indiana
Peas,June (early),Indiana
 Snap Beans,June (early),Indiana
 Spinach,June (early),Indiana
 Strawberries,June (early),Indiana
Asparagus,June (late),Indiana
 Blueberries,June (late),Indiana
 Broccoli,June (late),Indiana
 Cabbage,June (late),Indiana
 Cherries ,June (late),Indiana
 Collards,June (late),Indiana
 Cucumbers,June (late),Indiana
 Onions ,June (late),Indiana
Peas,June (late),Indiana
 Snap Beans,June (late),Indiana
 Spinach,June (late),Indiana
 Squash,June (late),Indiana
 Strawberries,June (late),Indiana
Blackberries,July (early),Indiana
 Blueberries,July (early),Indiana
 Broccoli,July (early),Indiana
 Cabbage,July (early),Indiana
 Collards,July (early),Indiana
 Cucumbers,July (early),Indiana
 Eggplant,July (early),Indiana
 Flowers and Herbs,July (early),Indiana
 Lima Beans,July (early),Indiana
 Nectarines,July (early),Indiana
 Onions ,July (early),Indiana
 Peaches,July (early),Indiana
Peas,July (early),Indiana
 Peppers,July (early),Indiana
 Potatoes,July (early),Indiana
 Raspberries,July (early),Indiana
